Unnamed: 0.1,author,text,likes,published_at,Unnamed: 0,clean_text,predicted_label,confidence_score
7552,@meshackkimeu3785,"Low-key nimezoea mikosi, Huwezi ngam nikipita🔥👊🏽",0,2026-02-03T18:52:51Z,462.0,"Low-key nimezoea mikosi, Huwezi ngam nikipita fire  oncoming_fist_medium_skin_tone ",neutral or positive,0.3511634767055511
7553,@MendeniMutinda,Toxic lyrikali is just too consistent au sio🎉❤,0,2026-02-03T18:23:48Z,463.0,Toxic lyrikali is just too consistent au sio party_popper  red_heart ,offensive language,0.6320855617523193
7554,@one-eyedview,"Certified banger, Toxic to the world 🔥",0,2026-02-03T18:21:17Z,464.0,"Certified banger, Toxic to the world  fire ",offensive language,0.6633310914039612
7555,@GrimerGrimer-e5e,Anakuaga amejipin si kiprop naskia kinawork properly,1,2026-02-03T18:20:43Z,465.0,Anakuaga amejipin si kiprop naskia kinawork properly,constructive criticism,0.3126053512096405
7556,@Kibiro-m7f,Kua fala inahitaji uwe mjanja!!🔥,0,2026-02-03T18:18:33Z,466.0,Kua fala inahitaji uwe mjanja!! fire ,irony,0.2451566308736801
7557,@CTRLzed_XP,Wee bro anafanya nafikilia kuaza kupiga shash bro❤..,1,2026-02-03T18:13:55Z,467.0,Wee bro anafanya nafikilia kuaza kupiga shash bro red_heart ..,hate speech,0.5133021473884583
7558,@bkdon,Video too clean 🧼 🔥,0,2026-02-03T18:12:54Z,468.0,Video too clean  soap   fire ,neutral or positive,0.3347172737121582
7559,@MburuMutonga,Mih n mdosi nachomaa ady nyongi wuiiih wapi like za mirista y mnisa 🎉,31,2026-02-03T18:04:12Z,469.0,Mih n mdosi nachomaa ady nyongi wuiiih wapi like za mirista y mnisa  party_popper ,offensive language,0.3516873717308044
7560,@theehappymash30,alisema wasaani wawekeze kwa video....angalia video ...inakaa tuko majuuu❤😂,2,2026-02-03T17:39:59Z,470.0,alisema wasaani wawekeze kwa video....angalia video ...inakaa tuko majuuu red_heart  face_with_tears_of_joy ,offensive language,0.2668075561523437
7561,@Dmunguchi,The video is quality,0,2026-02-03T17:11:19Z,471.0,The video is quality,constructive criticism,0.4676770269870758
7562,@rajybrown4532,We must trend at no one with our own,0,2026-02-03T17:10:17Z,472.0,We must trend at no one with our own,neutral or positive,0.5151341557502747
7563,@UnstopperBoyz-i5u,View pia yangu😅,0,2026-02-03T17:00:54Z,473.0,View pia yangu grinning_face_with_sweat ,neutral or positive,0.342657059431076
7564,@Master19th,Mana tox ic,0,2026-02-03T16:50:38Z,474.0,Mana tox ic,offensive language,0.4988516271114349
7565,@LORDCEEZATV66,Brick pon brick hatuchoki dollars pounds nikitrace hizi shillings kiulow key🎉,2,2026-02-03T16:25:00Z,475.0,Brick pon brick hatuchoki dollars pounds nikitrace hizi shillings kiulow key party_popper ,neutral or positive,0.2735635936260223
7566,@geoffryomondi6831,talent and discipline top notch,0,2026-02-03T16:07:04Z,476.0,talent and discipline top notch,constructive criticism,0.4895353019237518
7567,@Madkong-i2v4s,Marima na simamisha mapira Respect to toxic,3,2026-02-03T16:03:42Z,477.0,Marima na simamisha mapira Respect to toxic,neutral or positive,0.3577845692634582
7568,@petermbugua6701,Toxic siku zomboo🎉💯💯💯🔥🔥🔥hepa nikama umeona Omandi,0,2026-02-03T15:50:28Z,478.0,Toxic siku zomboo party_popper  hundred_points  hundred_points  hundred_points  fire  fire  fire hepa nikama umeona Omandi,offensive language,0.6353099942207336
7569,@shawnclassy5446,❤❤❤❤,0,2026-02-03T15:47:41Z,479.0, red_heart  red_heart  red_heart  red_heart ,neutral or positive,0.3241870403289795
7570,@AlfredBaraka-p5z,Director 🎉🎉🎉🎉🎉,0,2026-02-03T15:36:36Z,480.0,Director  party_popper  party_popper  party_popper  party_popper  party_popper ,neutral or positive,0.3620596528053283
7571,@COUCHTALK254,"Top song🎉,lkini Editor kaanguka kazi",0,2026-02-03T15:29:37Z,481.0,"Top song party_popper ,lkini Editor kaanguka kazi",offensive language,0.3292019069194793
7572,@Den073er,Cheki 2 sweizi Explain Words🎉🎉🎉,0,2026-02-03T15:24:45Z,482.0,Cheki 2 sweizi Explain Words party_popper  party_popper  party_popper ,offensive language,0.367965817451477
7573,@AlfredBaraka-p5z,Ata khaligraph haaminj 😢😂😂😂😂😂,1,2026-02-03T15:22:44Z,483.0,Ata khaligraph haaminj  crying_face  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.4335985779762268
7574,@PopBright-25mf,half a million to go  mbooka dooba,0,2026-02-03T15:21:14Z,484.0,half a million to go  mbooka dooba,offensive language,0.412043809890747
7575,@enostar,Hii IMENIBAMBA. LOWKEY ALL TIME,4,2026-02-03T15:12:31Z,485.0,Hii IMENIBAMBA. LOWKEY ALL TIME,offensive language,0.3079966604709625
7576,@BetharAkoth-bv9wu,Fiti bana,0,2026-02-03T15:07:07Z,486.0,Fiti bana,neutral or positive,0.3897345960140228
7577,@DavyKamau-y4u,AFRICAN SON #001,4,2026-02-03T14:43:18Z,487.0,AFRICAN SON #001,neutral or positive,0.2667776942253113
7578,@Dex-nt9sy,Mboka doba na industry inazidi ku grow...huyu ni mnisa wa maana 💯,0,2026-02-03T13:42:19Z,488.0,Mboka doba na industry inazidi ku grow...huyu ni mnisa wa maana  hundred_points ,irony,0.298788845539093
7579,@SirAbel23,To the Top😝🔥🙌,0,2026-02-03T12:33:54Z,489.0,To the Top squinting_face_with_tongue  fire  raising_hands ,offensive language,0.5028102397918701
7580,@simbaandnala3752,genje charji,0,2026-02-03T12:25:25Z,490.0,genje charji,neutral or positive,0.2715454697608948
7581,@TommyBreek,boring video,0,2026-02-03T11:30:23Z,491.0,boring video,neutral or positive,0.4905443787574768
7582,@TommyBreek,boring video,0,2026-02-03T11:30:10Z,492.0,boring video,neutral or positive,0.4905443787574768
7583,@KunFayaMugaka,Huwezi ng'am nikipita,0,2026-02-03T11:19:23Z,493.0,Huwezi ng'am nikipita,neutral or positive,0.3326053917407989
7584,@Elmasi_17,Elmasi çhrøñiçles 💥✅✅✅,0,2026-02-03T10:58:35Z,494.0,Elmasi çhrøñiçles  collision  check_mark_button  check_mark_button  check_mark_button ,offensive language,0.3973822593688965
7585,@bamuofficial23,🔥🔥🔥🔥🔥,0,2026-02-03T10:51:30Z,495.0, fire  fire  fire  fire  fire ,neutral or positive,0.2999716997146606
7586,@VerifiedArtistsRadar,10/10,0,2026-02-03T10:41:07Z,496.0,10/10,neutral or positive,0.3015223741531372
7587,@davie878,🔥,0,2026-02-03T10:36:25Z,497.0, fire ,offensive language,0.3094655871391296
7588,@MargaretMwangi-s3m,Mboka doba man fuck the fame siku zombo,0,2026-02-03T10:34:40Z,498.0,Mboka doba man fuck the fame siku zombo,offensive language,0.4901930093765259
7589,@kelvinNduati-hw3jd,Lykali noma sana siku tezo 🤛🤜✊,0,2026-02-03T10:26:10Z,499.0,Lykali noma sana siku tezo  left-facing_fist  right-facing_fist  raised_fist ,neutral or positive,0.8271957039833069
7590,@JosephObonyo-xg2tt,5th time watching,0,2026-02-03T10:22:17Z,500.0,5th time watching,neutral or positive,0.3041916191577911
7591,@kenohsmith429,🗣Hepa ukiniona na Omondi💯,0,2026-02-03T10:06:35Z,501.0, speaking_head Hepa ukiniona na Omondi hundred_points ,neutral or positive,0.3767432868480682
7592,@KennedyPauline-d1b,Ati naji usisha kama kuna manoti🔥🤌🫵🏾,0,2026-02-03T09:57:43Z,502.0,Ati naji usisha kama kuna manoti fire  pinched_fingers  index_pointing_at_the_viewer_medium-dark_skin_tone ,neutral or positive,0.3178308010101318
7593,@EsongaHanningtone,Apa kuna awrard zingine kadhaa❤,0,2026-02-03T09:12:21Z,503.0,Apa kuna awrard zingine kadhaa red_heart ,hate speech,0.2927267253398895
7594,@OfficialJ.E,Iko sawa,0,2026-02-03T09:10:56Z,504.0,Iko sawa,neutral or positive,0.4388453662395477
7595,@lilpuffamusic,Hii ni ngori 🔥,1,2026-02-03T09:08:48Z,505.0,Hii ni ngori  fire ,offensive language,0.4414779841899872
7596,@lastbornunrully7567,Idea ya 6gear😂😂,0,2026-02-03T09:02:49Z,506.0,Idea ya 6gear face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.4551398158073425
7597,@clout_gangke,SI mnipee ata likes mbili mbwa hizi,0,2026-02-03T09:02:48Z,507.0,SI mnipee ata likes mbili mbwa hizi,neutral or positive,0.4625111520290375
7598,@Joe-z3z2l,Mboka doba for life na n low key 😁😁,3,2026-02-03T09:00:18Z,508.0,Mboka doba for life na n low key  beaming_face_with_smiling_eyes  beaming_face_with_smiling_eyes ,neutral or positive,0.4156530201435089
7599,@jacos_777,Mm nacheza highkey wakicheza lowkey😅,0,2026-02-03T08:45:05Z,509.0,Mm nacheza highkey wakicheza lowkey grinning_face_with_sweat ,neutral or positive,0.3362836241722107
7600,@RakimMadaga,"Generational Talent,,,,,,,top boi. East siku zote.",0,2026-02-03T08:27:57Z,510.0,"Generational Talent,,,,,,,top boi. East siku zote.",offensive language,0.3980319797992706
7601,@LuisMwendwa,Mi ni dosi na nachoma Hadi nyogi 🔥🔥💯 toxic,1,2026-02-03T08:27:55Z,511.0,Mi ni dosi na nachoma Hadi nyogi  fire  fire  hundred_points  toxic,neutral or positive,0.4015702605247497
7602,@NairobossMauwano,Aloo noma💨🔥🔥🔥,1,2026-02-03T08:04:41Z,512.0,Aloo noma dashing_away  fire  fire  fire ,offensive language,0.3306207358837127
7603,@DaizyNyawira,Man a bad man,0,2026-02-03T07:52:26Z,513.0,Man a bad man,offensive language,0.4290213882923126
7604,@WilsonKangwana,🎶najitambua sihitaji hizo ma trophies🔥🔥🎶,0,2026-02-03T07:51:07Z,514.0, musical_notes najitambua sihitaji hizo ma trophies fire  fire  musical_notes ,neutral or positive,0.3770192861557007
7605,@realshemayassin9629,Toxic is here to stay 🔥🔥,0,2026-02-03T07:37:27Z,515.0,Toxic is here to stay  fire  fire ,offensive language,0.5237990617752075
7606,@samsonokerosi6733,421k views in 3 days 🔥🔥🔥🔥,0,2026-02-03T07:35:13Z,516.0,421k views in 3 days  fire  fire  fire  fire ,neutral or positive,0.2721789181232452
7607,@ochiengkevin-s3t7u,mbaya,0,2026-02-03T07:23:26Z,517.0,mbaya,offensive language,0.3813090622425079
7608,@VictorGift-s3e,Bonge la chorus💥💥💥...man a bad nmezoea mikosi💯,1,2026-02-03T07:19:33Z,518.0,Bonge la chorus collision  collision  collision ...man a bad nmezoea mikosi hundred_points ,offensive language,0.5433392524719238
7609,@Willyfx2025,mbokadoba siku zote💯,0,2026-02-03T07:09:03Z,519.0,mbokadoba siku zote hundred_points ,neutral or positive,0.3126762211322784
7610,@justinikandu1238,🔥,0,2026-02-03T07:02:02Z,520.0, fire ,offensive language,0.3094655871391296
7611,@DennisWambua-xq6ve,😅😅😅,0,2026-02-03T06:48:15Z,521.0, grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat ,offensive language,0.3388984799385071
7612,@mbithijames1,mnisa 🔥,1,2026-02-03T06:46:41Z,522.0,mnisa  fire ,offensive language,0.3110514879226684
7613,@ferozkaranja2142,Dosi nabado na choma adi nyongi🤘🏾🙌🏾🥶📌💯,0,2026-02-03T06:28:33Z,523.0,Dosi nabado na choma adi nyongi sign_of_the_horns_medium-dark_skin_tone  raising_hands_medium-dark_skin_tone  cold_face  pushpin  hundred_points ,neutral or positive,0.2845462262630462
7614,@KevinMara-k1n,Real badman,0,2026-02-03T06:27:41Z,524.0,Real badman,offensive language,0.4450219571590423
7615,@KevinMara-k1n,Badman mind tu de top,0,2026-02-03T06:21:52Z,525.0,Badman mind tu de top,offensive language,0.4414714872837066
7616,@ochiengomwanda6952,"Acha niache hii hap kwa wale watakuwa wanaiskiza the year 3000,whueee",1,2026-02-03T06:08:16Z,526.0,"Acha niache hii hap kwa wale watakuwa wanaiskiza the year 3000,whueee",irony,0.3364259302616119
7617,@edwinmunguti3536,Change beats bro lyrics ni kali though,0,2026-02-03T05:41:48Z,527.0,Change beats bro lyrics ni kali though,neutral or positive,0.3345921635627746
7618,@DonSteve-z1w,Kidi tall kama Brad 😂,0,2026-02-03T05:24:12Z,528.0,Kidi tall kama Brad  face_with_tears_of_joy ,neutral or positive,0.3205253183841705
7619,@RobinsonKariuki-k1l,Mboka doba  🔥🔥🔥👍,0,2026-02-03T05:20:21Z,529.0,Mboka doba   fire  fire  fire  thumbs_up ,constructive criticism,0.2980623245239258
7620,@JoshuaFataki,Low-key kifungu jama,0,2026-02-03T05:02:00Z,530.0,Low-key kifungu jama,neutral or positive,0.2797192335128784
7621,@Fathelatv,Any Like i get im coming back to watch the video🎉🎉🎉,0,2026-02-03T04:20:33Z,531.0,Any Like i get im coming back to watch the video party_popper  party_popper  party_popper ,neutral or positive,0.3199804723262787
7622,@Kaolunga,Top ka Mind ya billgate❤❤,1,2026-02-03T04:16:40Z,532.0,Top ka Mind ya billgate red_heart  red_heart ,hate speech,0.3419156670570373
7623,@quartzsetoff,Lyrical Genius🔥🔥wananiuzia uoga cjatenga hiyo maziwa💼💼so hakuna kuinunua,0,2026-02-03T04:10:39Z,533.0,Lyrical Genius fire  fire wananiuzia uoga cjatenga hiyo maziwa briefcase  briefcase so hakuna kuinunua,offensive language,0.6123345494270325
7624,@mzag_la,Wooiiyooii..Fully bad!!! 🍁,0,2026-02-03T03:25:02Z,534.0,Wooiiyooii..Fully bad!!!  maple_leaf ,offensive language,0.3942987024784088
7625,@rayvoneotieno8109,"Sijawai jua Toxic ukuwa Category gani😢mkisema Hip hop nakataa, labda design ya kina Mbogi genje but Hip hop nayo yuko chini kabisa,mimi ni ule nimelelewa enzi ya Ukoo fulani",0,2026-02-03T03:02:39Z,535.0,"Sijawai jua Toxic ukuwa Category gani crying_face mkisema Hip hop nakataa, labda design ya kina Mbogi genje but Hip hop nayo yuko chini kabisa,mimi ni ule nimelelewa enzi ya Ukoo fulani",neutral or positive,0.5159332156181335
7626,@peterfuture1488,Banger Kali ndani ya uhuru park👊🔥,1,2026-02-03T02:17:44Z,536.0,Banger Kali ndani ya uhuru park oncoming_fist  fire ,offensive language,0.5173236131668091
7627,@aryajohn5255,ATI dereva amejifanya abiria,1,2026-02-03T02:12:21Z,537.0,ATI dereva amejifanya abiria,irony,0.2690302431583404
7628,@EricWanjohi-j4g,‏🔥🔥🔥🔥🔥🔥🔥🔥,0,2026-02-03T00:11:19Z,538.0,‏ fire  fire  fire  fire  fire  fire  fire  fire ,offensive language,0.3435532450675964
7629,@lifewithvic-ke,"Producer, Director and on top Toxic💥🔥🔥 PERFECTION Kila pande",0,2026-02-02T23:18:15Z,539.0,"Producer, Director and on top Toxic collision  fire  fire  PERFECTION Kila pande",constructive criticism,0.3393058478832245
7630,@KelvinMutuku-s6t,Road to 1M views now 413k....jah bless toxic going international 💯🔥🔥,0,2026-02-02T22:51:43Z,540.0,Road to 1M views now 413k....jah bless toxic going international  hundred_points  fire  fire ,offensive language,0.3190544843673706
7631,@lynemagwanderson,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0,2026-02-02T22:10:14Z,541.0, fire  fire  fire  fire  fire  fire  fire  fire  fire  fire  fire  fire  fire  fire ,neutral or positive,0.4131702482700348
7632,@tkTheGoodFellah,The video 💯✔️,1,2026-02-02T21:34:24Z,542.0,The video  hundred_points  check_mark ,neutral or positive,0.3918270170688629
7633,@viasco0019,Kazi nzurii sana congratulations broski,4,2026-02-02T21:18:57Z,543.0,Kazi nzurii sana congratulations broski,constructive criticism,0.6923336386680603
7634,@Dennohmadolar,Najiusisha kama ikona manoty💲👌🔥🔥🔥,0,2026-02-02T21:00:37Z,544.0,Najiusisha kama ikona manoty heavy_dollar_sign  OK_hand  fire  fire  fire ,irony,0.3607525825500488
7635,@kingA_747,Noma😮‍💨♥️♥️,0,2026-02-02T20:47:20Z,545.0,Noma face_exhaling  heart_suit  heart_suit ,offensive language,0.3823780119419098
7636,@wanted_stano2304,"Very bad🔥🔥🔥🔥
Real Gangstar tipsy n chiwawa🤣🤣",0,2026-02-02T20:44:06Z,546.0,"Very bad fire  fire  fire  fire 
Real Gangstar tipsy n chiwawa rolling_on_the_floor_laughing  rolling_on_the_floor_laughing ",offensive language,0.6170175671577454
7637,@MrBarlingual,Ndio maana BEEF za udoo naNYAMAzia😂💥,0,2026-02-02T20:26:34Z,547.0,Ndio maana BEEF za udoo naNYAMAzia face_with_tears_of_joy  collision ,offensive language,0.3370305597782135
7638,@Garri-mkalinali,Late comers dinya iyo like kilowkey 😂,1,2026-02-02T20:18:14Z,548.0,Late comers dinya iyo like kilowkey  face_with_tears_of_joy ,neutral or positive,0.3084296286106109
7639,@KenyanIcon-d9m,Make sure ndai zote nmetint dirisha ayayaaa💨🔥🔥🔥,3,2026-02-02T20:12:08Z,549.0,Make sure ndai zote nmetint dirisha ayayaaa dashing_away  fire  fire  fire ,offensive language,0.3101347386837005
7640,@nicholasnjugunakangiri9148,"Not nice nice sijui kama ume notice
Najihusisha kama iko na manoti
Nachomoa kadha msupa asha geuka naughty....
Ryme scheme ni kali 🔥🔥🔥💯💯🔥🇰🇪",2,2026-02-02T19:55:46Z,550.0,"Not nice nice sijui kama ume notice
Najihusisha kama iko na manoti
Nachomoa kadha msupa asha geuka naughty....
Ryme scheme ni kali  fire  fire  fire  hundred_points  hundred_points  fire  Kenya ",offensive language,0.7599769234657288
7641,@MaghangaNico,Skillibeng wa kenyaaa,0,2026-02-02T19:49:10Z,551.0,Skillibeng wa kenyaaa,irony,0.2830092012882232
7642,@cheruiyotkelvin-z2h,Vibes always ❤❤,0,2026-02-02T19:38:49Z,552.0,Vibes always  red_heart  red_heart ,offensive language,0.348760038614273
7643,@Schiscoh-g4s,Man nduguu  tunachill ki project na @scar,0,2026-02-02T19:37:41Z,553.0,Man nduguu  tunachill ki project na @scar,offensive language,0.239684984087944
7644,@rubbyofficial254,Nugu nugu business zimiwa mataa😂💯,0,2026-02-02T19:31:22Z,554.0,Nugu nugu business zimiwa mataa face_with_tears_of_joy  hundred_points ,irony,0.349850445985794
7645,@JacksonDuke-JK,mbogi gangster na shash kwa CBD si lowkey brathee 😅,1,2026-02-02T19:11:53Z,555.0,mbogi gangster na shash kwa CBD si lowkey brathee  grinning_face_with_sweat ,neutral or positive,0.5185238718986511
7646,@KenyaHuanGalore,Not bad 👍,0,2026-02-02T18:59:26Z,556.0,Not bad  thumbs_up ,neutral or positive,0.5775926113128662
7647,@NelsonLaisa,🌟Mboka Doba💪🏾 ManaBad the Fame🔥💯,1,2026-02-02T18:53:09Z,557.0, glowing_star Mboka Doba flexed_biceps_medium-dark_skin_tone  ManaBad the Fame fire  hundred_points ,neutral or positive,0.3354344069957733
7648,@wycliffhezron7378,Mboka Doba 🙌🏾🧨💫💯🇰🇪,1,2026-02-02T18:47:05Z,558.0,Mboka Doba  raising_hands_medium-dark_skin_tone  firecracker  dizzy  hundred_points  Kenya ,neutral or positive,0.3161651790142059
7649,@djkingdee2544,🔥🔥🔥,1,2026-02-02T18:43:13Z,559.0, fire  fire  fire ,offensive language,0.3033360540866852
7650,@SamsonAsarai,Mnisa,1,2026-02-02T18:39:39Z,560.0,Mnisa,neutral or positive,0.3320462703704834
7651,@KrazyOnTheRoad,This is hard🔥🔥,0,2026-02-02T18:36:48Z,561.0,This is hard fire  fire ,offensive language,0.4824005365371704
7652,@izzymasik-i5j,Mnisaa ame inevest vidaa iko bie,1,2026-02-02T18:35:06Z,562.0,Mnisaa ame inevest vidaa iko bie,neutral or positive,0.6048352122306824
7653,@yungricchyke,"Not nice🥷🏾 ,,sijui kama umenotice😮‍💨",0,2026-02-02T18:34:30Z,563.0,"Not nice ninja_medium-dark_skin_tone  ,,sijui kama umenotice face_exhaling ",neutral or positive,0.3738135397434234
7654,@KyalloPeter,Nomaa👽👽,0,2026-02-02T18:31:45Z,564.0,Nomaa alien  alien ,neutral or positive,0.3906843960285187
7655,@MichaelKyalo-f8w,TOXIC❤,0,2026-02-02T18:28:36Z,565.0,TOXIC red_heart ,hate speech,0.4795808792114258
7656,@erickmungai-ze3ry,"Nijihusisha kama iko na manoti
Nachomoa kadhaa msupa ashageuka naughty😂😂",0,2026-02-02T18:26:54Z,566.0,"Nijihusisha kama iko na manoti
Nachomoa kadhaa msupa ashageuka naughty face_with_tears_of_joy  face_with_tears_of_joy ",offensive language,0.6941683292388916
7657,@Don_Cadu,Mi mdosi na nachoma hadi nyongi🔥🤝,0,2026-02-02T18:26:31Z,567.0,Mi mdosi na nachoma hadi nyongi fire  handshake ,irony,0.3091451823711395
7658,@AntonyMwendwa-m4c,Manah lyrikali,1,2026-02-02T18:12:38Z,568.0,Manah lyrikali,neutral or positive,0.3167489469051361
7659,@C_Sploit,Nani anaskiza akiwa gwethe😂😂,2,2026-02-02T17:35:29Z,569.0,Nani anaskiza akiwa gwethe face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.5436378717422485
7660,@monsterdellah9223,"Munaensda wapii😀,,,ngori 💯",0,2026-02-02T17:32:43Z,570.0,"Munaensda wapii grinning_face ,,,ngori  hundred_points ",irony,0.3958216309547424
7661,@Marywangare-c1b,Mboka doba siku zombo,0,2026-02-02T17:30:19Z,571.0,Mboka doba siku zombo,neutral or positive,0.3467434048652649
7662,@ennocentmwasya2483,Mboka doba🔥🔥🔥,1,2026-02-02T17:28:38Z,572.0,Mboka doba fire  fire  fire ,offensive language,0.2648710608482361
7663,@sewerbg,Kidungi tall kama brad 🔥,0,2026-02-02T17:17:27Z,573.0,Kidungi tall kama brad  fire ,neutral or positive,0.2946597039699554
7664,@VictorMindse,Video 🔥,0,2026-02-02T17:01:28Z,574.0,Video  fire ,offensive language,0.3378789722919464
7665,@smedoshang,Nachomoa kadhaa msupa ashageuka naughty,0,2026-02-02T16:55:54Z,575.0,Nachomoa kadhaa msupa ashageuka naughty,offensive language,0.6540281772613525
7666,@StingMan-z9u,Jeshi jingaaa ivo focus on your career,0,2026-02-02T16:47:39Z,576.0,Jeshi jingaaa ivo focus on your career,offensive language,0.361945241689682
7667,@phillipngari,Tjis guy doesn’t miss huh?,0,2026-02-02T16:35:22Z,577.0,Tjis guy doesn’t miss huh?,neutral or positive,0.3474462032318115
7668,@TOP-SITA6,Wapi like zake @onlyomoke✌️👌👌🔥🔥🔥🔥,1,2026-02-02T15:51:37Z,578.0,Wapi like zake @onlyomoke victory_hand  OK_hand  OK_hand  fire  fire  fire  fire ,neutral or positive,0.5111172199249268
7669,@Glen-h5v,Mboka doba fuck the fame🖕,0,2026-02-02T15:51:18Z,579.0,Mboka doba fuck the fame middle_finger ,offensive language,0.480928897857666
7670,@Tripo--films,MBOKA DOBAAAA,0,2026-02-02T15:49:54Z,580.0,MBOKA DOBAAAA,offensive language,0.3142067492008209
7671,@David-k2q4i,Mana T respect,0,2026-02-02T15:23:03Z,581.0,Mana T respect,neutral or positive,0.4329800009727478
7672,@warakerworldwide,HEPA ukiniona na oush 😂,2,2026-02-02T15:09:15Z,582.0,HEPA ukiniona na oush  face_with_tears_of_joy ,neutral or positive,0.4473687708377838
7673,@JulesEkhoba,me ni dosi lakini navuta hadi nyongii,2,2026-02-02T15:03:22Z,583.0,me ni dosi lakini navuta hadi nyongii,irony,0.3771857023239136
7674,@CliwardShilausa,goat,1,2026-02-02T14:53:58Z,584.0,goat,neutral or positive,0.341459572315216
7675,@DennisMwalimu-t8k,😂Tbt yangu 2080❤,1,2026-02-02T14:41:03Z,585.0, face_with_tears_of_joy Tbt yangu 2080 red_heart ,irony,0.2950496077537536
7676,@VanJr-o3d,song of the  year,1,2026-02-02T14:40:14Z,586.0,song of the  year,neutral or positive,0.3663657605648041
7677,@RiamNarcos,Hii ni ya once in a while 🐊🇰🇪🔥🔥,1,2026-02-02T14:37:41Z,587.0,Hii ni ya once in a while  crocodile  Kenya  fire  fire ,irony,0.267016589641571
7678,@wewinmusicffg,Kenya to the world',1,2026-02-02T14:35:17Z,588.0,Kenya to the world',neutral or positive,0.3830569088459015
7679,@JameschegeNjeri,G enz tupo kwajiliyako 🎉🎉🎉,2,2026-02-02T14:21:39Z,589.0,G enz tupo kwajiliyako  party_popper  party_popper  party_popper ,offensive language,0.3252879381179809
7680,@AnthonyK-gp8ve,lowkey za kidosi,2,2026-02-02T14:09:45Z,590.0,lowkey za kidosi,offensive language,0.3306245505809784
7681,@LydiahAmbogo,Uku tanzania pia tuko low key ata kama hatuelewi😜🔥,6,2026-02-02T13:51:46Z,591.0,Uku tanzania pia tuko low key ata kama hatuelewi winking_face_with_tongue  fire ,neutral or positive,0.6498664021492004
