"Unnamed: 0","Unnamed: 0.1","annotation_id","annotator","author","category","clean_text","confidence_score","created_at","id","language","lead_time","likes","predicted_label","published_at","sentiment","subcategory","text","updated_at"
2211.0,2540,2740,"1","@FlorenceNekesa-c9x","Cyberbullying","And why Hannah is Soo bitter  flushed_face  flushed_face  flushed_face anaji explain aonekane yy ni mzuri kuliko wengine bt wembe ni ule ule tu na Tena huyo sammir wake ndiye alisema ukweli kuwa Hannah ndiye alikuja na kaswende,anashinda ame explain amesahau huyo sammir wake alishai mwabisha NKT smirking_face  smirking_face ako bitter bcoz of why? thinking_face  thinking_face  face_with_rolling_eyes sab is a mature lady sio kuongea Mingi na uongo ndio uonekane mtamu  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.3709130883216858,"2026-02-25T18:58:13.263800Z",7569,"Mixed (Code-switching)",19.192,13,"offensive language","2025-05-05T21:53:48Z","Negative","[Bullying] Humiliation","And why Hannah is Soo bitter 😳😳😳anaji explain aonekane yy ni mzuri kuliko wengine bt wembe ni ule ule tu na Tena huyo sammir wake ndiye alisema ukweli kuwa Hannah ndiye alikuja na kaswende,anashinda ame explain amesahau huyo sammir wake alishai mwabisha NKT😏😏ako bitter bcoz of why?🤔🤔🙄sab is a mature lady sio kuongea Mingi na uongo ndio uonekane mtamu 😂😂😂😂","2026-02-25T18:58:13.263800Z"
2212.0,2541,2741,"1","@eddequeen9801","Offensive","Obinna instead utetee guest wako unatetea kamtu kamejileta for real you've to apologize to Sabrina and culture",0.4525327682495117,"2026-02-25T18:58:49.034194Z",7570,"Mixed (Code-switching)",33.518,0,"offensive language","2025-05-05T21:53:41Z","Negative","[Offensive] Non-personal","Obinna instead utetee guest wako unatetea kamtu kamejileta for real you've to apologize to Sabrina and culture","2026-02-25T18:58:49.034194Z"
2213.0,2542,2742,"1","@JulietTaurus","Others","After nmewatch ndio nmeelewa the statement ya itakuwa gumu juu weeuh haelewa  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.3599375784397125,"2026-02-25T18:59:08.749709Z",7571,"Swahili",17.517,3,"neutral or positive","2025-05-05T21:53:38Z","Neutral","[Other] General Others","After nmewatch ndio nmeelewa the statement ya itakuwa gumu juu weeuh haelewa 😂😂😂😂","2026-02-25T18:59:08.749709Z"
2214.0,2543,2743,"1","@maggieshan3408","Constructive Criticism","You could have not agreed to Hannah  coming kwa interview si yake",0.284006267786026,"2026-02-25T18:59:31.394605Z",7572,"Mixed (Code-switching)",20.335,0,"neutral or positive","2025-05-05T21:53:08Z","Negative","[CC] Supportive Speech","You could have not agreed to Hannah  coming kwa interview si yake","2026-02-25T18:59:31.394605Z"
2215.0,2544,2744,"1","@rhys_rui","Constructive Criticism","Culture amesema sexionship grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat ",0.5449333786964417,"2026-02-25T18:59:51.309961Z",7573,"Sheng",17.671,0,"offensive language","2025-05-05T21:53:02Z","Negative","[CC] Supportive Speech","Culture amesema sexionship😅😅😅😅😅😅😅","2026-02-25T18:59:51.309961Z"
2216.0,2545,2745,"1","@EmmahWanjiru-xx4wy","Others","This is a movie   clapper_board   face_with_tears_of_joy  face_with_tears_of_joy ",0.5762397050857544,"2026-02-25T19:00:01.263075Z",7574,"English",7.695,0,"offensive language","2025-05-05T21:52:55Z","Positive","[Other] General Inquiry","This is a movie  🎬 😂😂","2026-02-25T19:00:01.263075Z"
2217.0,2546,2746,"1","@McFeloo","Constructive Criticism","bro kissed earlier grinning_face  grinning_face  grinning_face ",0.2877262532711029,"2026-02-25T19:00:22.109419Z",7575,"English",18.577,0,"neutral or positive","2025-05-05T21:52:51Z","Positive","[CC] Genuine feedback","bro kissed earlier😀😀😀","2026-02-25T19:00:22.109419Z"
2218.0,2547,2747,"1","@mgytrecy464","Constructive Criticism","Obinna face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  is the look for mi",0.5885373950004578,"2026-02-25T19:00:40.439770Z",7576,"English",15.886,2,"offensive language","2025-05-05T21:52:49Z","Positive","[CC] Genuine feedback","Obinna😂😂😂 is the look for mi","2026-02-25T19:00:40.439770Z"
2219.0,2548,2748,"1","@McFeloo","Constructive Criticism","murifee run",0.3066311478614807,"2026-02-25T19:01:01.506692Z",7577,"Sheng",18.92,0,"offensive language","2025-05-05T21:52:12Z","Negative","[CC] Corrective clarification","murifee run","2026-02-25T19:01:01.506692Z"
2220.0,2549,2749,"1","@mimibee5588","Others","Date your class  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.2980197966098785,"2026-02-25T19:01:12.921924Z",7578,"English",9.173,0,"neutral or positive","2025-05-05T21:51:39Z","Neutral","[Other] General Inquiry","Date your class 😂😂😂","2026-02-25T19:01:12.921924Z"
2221.0,2550,2750,"1","@zeitunahmed4175","Constructive Criticism","Sabrina pia si msichana mzuri",0.4155702888965606,"2026-02-25T19:01:33.088549Z",7579,"Swahili",17.978,0,"neutral or positive","2025-05-05T21:51:28Z","Negative","[CC] Corrective clarification","Sabrina pia si msichana mzuri","2026-02-25T19:01:33.088549Z"
2222.0,2551,2751,"1","@CynthiaQueen-nk7hv","Hate Speech","Nini inauma huyu mbilikimo mkora",0.426374077796936,"2026-02-25T19:01:49.247665Z",7580,"Sheng",13.867,0,"neutral or positive","2025-05-05T21:51:10Z","Negative","[Bullying] Humiliation","Nini inauma huyu mbilikimo mkora","2026-02-25T19:01:49.247665Z"
2223.0,2552,2752,"1","@georgethegreat3488","Constructive Criticism","Eti zieet face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  fire  fire ",0.3172271251678467,"2026-02-25T19:02:00.979598Z",7581,"Sheng",8.939,1,"offensive language","2025-05-05T21:50:03Z","Negative","[CC] Genuine Praise","Eti zieet😂😂😂😂😂😂🔥🔥","2026-02-25T19:02:00.979598Z"
2224.0,2553,2753,"1","@jenipherawinjah6692","Cyberbullying","Mmmmmh team kunyonya mboroooooo. Oyaaa",0.3108795583248138,"2026-02-25T19:02:13.840212Z",7582,"Sheng",10.572,3,"offensive language","2025-05-05T21:49:27Z","Negative","[Bullying] Humiliation","Mmmmmh team kunyonya mboroooooo. Oyaaa","2026-02-25T19:02:13.840212Z"
2225.0,2554,2754,"1","@RoseWairimu-z1p","Constructive Criticism","What the hell!!!!!!! face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.5901299118995667,"2026-02-25T19:02:33.982962Z",7583,"English",17.873,0,"offensive language","2025-05-05T21:49:12Z","Negative","[CC] Corrective clarification","What the hell!!!!!!!😂😂😂😂😂😂😂😂😂😂😂😂","2026-02-25T19:02:33.982962Z"
2226.0,2555,2755,"1","@BrendaKendi-zm2vi","Offensive","Mwenye alikuwa ananyesha ni mwenye alipeana akiwa ananyesha....",0.385558009147644,"2026-02-25T19:03:09.283032Z",7584,"Swahili",32.618,0,"irony","2025-05-05T21:49:05Z","Negative","[Offensive] Vulgar language (Matusi)","Mwenye alikuwa ananyesha ni mwenye alipeana akiwa ananyesha....","2026-02-25T19:03:09.283032Z"
2227.0,2556,2756,"1","@Tiffah12","Cyberbullying","Hannah n kamalaya ndio maana kalikulwa kama Kako period",0.3349652588367462,"2026-02-25T19:04:00.907359Z",7585,"Sheng",49.3,19,"neutral or positive","2025-05-05T21:48:52Z","Negative","[Bullying] Direct Insult","Hannah n kamalaya ndio maana kalikulwa kama Kako period","2026-02-25T19:04:00.907359Z"
2228.0,2557,2758,"1","@BundiKinyua","Others","I think obinna should go back to who he was inspirational, educative conversation why drama always,",0.4563556909561157,"2026-02-25T19:05:42.147744Z",7586,"English",16.788999999999998,1,"constructive criticism","2025-05-05T21:48:51Z","Positive","[Other] General Inquiry","I think obinna should go back to who he was inspirational, educative conversation why drama always,","2026-02-25T19:05:42.147744Z"
2229.0,2558,2759,"1","@RizikiJackson-pf7rz","Cyberbullying","Hannah ni mpumbavu msichana mjinga",0.4059670567512512,"2026-02-25T19:07:17.776293Z",7587,"Sheng",17.564,0,"offensive language","2025-05-05T21:48:29Z","Negative","[Bullying] Direct Insult","Hannah ni mpumbavu msichana mjinga","2026-02-25T19:07:17.776293Z"
2230.0,2559,2760,"1","@RoseWairimu-z1p","Others","What the hell!!!!!!! face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.5901299118995667,"2026-02-25T19:07:34.913431Z",7588,"English",14.718,0,"offensive language","2025-05-05T21:48:16Z","Positive","[Other] General Others","What the hell!!!!!!!😂😂😂😂😂😂😂😂😂😂😂😂","2026-02-25T19:07:34.913431Z"
2231.0,2560,2761,"1","@jenipherawinjah6692","Constructive Criticism","Mmmmh hii si relationship, wameokotana kwa barabara oit of sympathy, hata mwanaume hajielewi they don't know they have dated for how long nkt obusiru",0.5929765105247498,"2026-02-25T19:08:07.112754Z",7589,"Sheng",29.645,0,"offensive language","2025-05-05T21:47:54Z","Negative","[CC] Decision-criticism","Mmmmh hii si relationship, wameokotana kwa barabara oit of sympathy, hata mwanaume hajielewi they don't know they have dated for how long nkt obusiru","2026-02-25T19:08:07.112754Z"
2232.0,2561,2762,"1","@gracemwangangi6335","Others","I like Sabrinas maturity smiling_face_with_hearts ",0.3511794507503509,"2026-02-25T19:08:19.141717Z",7590,"English",9.622,193,"constructive criticism","2025-05-05T21:46:41Z","Positive","[Other] General Others","I like Sabrinas maturity🥰","2026-02-25T19:08:19.141717Z"
2233.0,2562,2763,"1","@khadijaishmael6311","Constructive Criticism","Kushrab natmyi crying_face  crying_face  crying_face  crying_face ",0.3348855972290039,"2026-02-25T19:08:41.531515Z",7591,"Sheng",20.026,0,"offensive language","2025-05-05T21:46:15Z","Negative","[CC] Corrective clarification","Kushrab natmyi😢😢😢😢","2026-02-25T19:08:41.531515Z"
2234.0,2563,2764,"1","@Muenesonko","Others","@sabatosautiyaground wapi response",0.4077825546264648,"2026-02-25T19:09:13.805239Z",7592,"Swahili",29.952,0,"neutral or positive","2025-05-05T21:45:34Z","Positive","[Other] General Inquiry","@sabatosautiyaground wapi response","2026-02-25T19:09:13.805239Z"
2235.0,2564,2765,"1","@HildakemuntoOkondo-o5p","Constructive Criticism","Justice for sabrinas, apology needed from obinnah",0.2883246839046478,"2026-02-25T19:09:33.124154Z",7593,"English",16.952,23,"neutral or positive","2025-05-05T21:45:31Z","Positive","[CC] Performance-based","Justice for sabrinas, apology needed from obinnah","2026-02-25T19:09:33.124154Z"
2236.0,2565,2766,"1","@marycianazainab5463","Constructive Criticism","I'm here to see shosho ya culture crying_face  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.5526500344276428,"2026-02-25T19:10:53.616363Z",7594,"English",78.077,35,"offensive language","2025-05-05T21:45:23Z","Negative","[CC] Performance-based","I'm here to see shosho ya culture😢😂😂😂😂😂😂😂😂","2026-02-25T19:10:53.616363Z"
2237.0,2566,2767,"1","@elizabethmbula6230","Others","Nimecheka mpaka sijui  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.4092804789543152,"2026-02-25T19:11:22.236000Z",7595,"Sheng",26.251,15,"neutral or positive","2025-05-05T21:45:18Z","Neutral","[Other] General Others","Nimecheka mpaka sijui 😂😂😂😂","2026-02-25T19:11:22.236000Z"
2238.0,2567,2768,"1","@judykiige","Constructive Criticism"," face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy weuh!! From tiktok ,udaku haitaki uzembe",0.4261060357093811,"2026-02-25T19:12:00.334010Z",7596,"Swahili",35.667,66,"neutral or positive","2025-05-05T21:45:10Z","Positive","[CC] Decision-criticism","😂😂😂weuh!! From tiktok ,udaku haitaki uzembe","2026-02-25T19:12:00.334010Z"
2239.0,2568,2769,"1","@minoohellen7770","Constructive Criticism","OBINNA THIS IS WRONG!!!!!!!! crying_face  crying_face  crying_face  crying_face  crying_face ",0.8288750648498535,"2026-02-25T19:12:34.255216Z",7597,"English",30.931,0,"offensive language","2025-05-05T21:44:26Z","Positive","[CC] Supportive Speech","OBINNA THIS IS WRONG!!!!!!!!😢😢😢😢😢","2026-02-25T19:12:34.255216Z"
2240.0,2569,2770,"1","@gladysgitau9782","Constructive Criticism","Sabrina is mad na hanna juh alimnyaganya bwana face_with_tears_of_joy  face_with_tears_of_joy ",0.5410089492797852,"2026-02-25T19:13:09.162044Z",7598,"Swahili",32.425,0,"neutral or positive","2025-05-05T21:44:19Z","Negative","[CC] Supportive Speech","Sabrina is mad na hanna juh alimnyaganya bwana😂😂","2026-02-25T19:13:09.162044Z"
2241.0,2570,2771,"1","@JecyIcon","Constructive Criticism","MNABOOO",0.3105271458625793,"2026-02-25T19:13:23.082844Z",7599,"Sheng",11.529,0,"offensive language","2025-05-05T21:44:18Z","Negative","[CC] Genuine feedback","MNABOOO","2026-02-25T19:13:23.082844Z"
2242.0,2571,2772,"1","@Tiffah12","Offensive","Hannah n mjinga Sana nkt",0.3968041837215423,"2026-02-25T19:13:44.424935Z",7600,"Sheng",18.907,3,"neutral or positive","2025-05-05T21:43:59Z","Positive","[Offensive] Non-personal","Hannah n mjinga Sana nkt","2026-02-25T19:13:44.424935Z"
2243.0,2572,2773,"1","@violetkerubo5773","Others","Opinna",0.3240997195243835,"2026-02-25T19:13:55.388739Z",7601,"English",8.535,0,"constructive criticism","2025-05-05T21:43:59Z","Positive","[Other] General Inquiry","Opinna","2026-02-25T19:13:55.388739Z"
2244.0,2573,2774,"1","@Themuriithisfamily","Others","Obi protect your guests kindly",0.4151524305343628,"2026-02-25T19:14:15.864332Z",7602,"English",17.945,34,"neutral or positive","2025-05-05T21:43:53Z","Neutral","[Other] General Others","Obi protect your guests kindly","2026-02-25T19:14:15.864332Z"
2245.0,2574,2775,"1","@SalmaRandu","Constructive Criticism","Haya izi ni gani tena face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.4020195603370666,"2026-02-25T19:14:56.196459Z",7603,"Swahili",36.4,1,"neutral or positive","2025-05-05T21:43:51Z","Negative","[CC] Corrective clarification","Haya izi ni gani tena😂😂😂😂😂😂","2026-02-25T19:14:56.196459Z"
2246.0,2575,2776,"1","@lizmwendwa4852","Others","Obina this was so unprofessional, love your shows but leo ni ziii",0.6256571412086487,"2026-02-25T19:15:13.937246Z",7604,"English",15.344,0,"offensive language","2025-05-05T21:43:01Z","Positive","[Other] General Inquiry","Obina this was so unprofessional, love your shows but leo ni ziii","2026-02-25T19:15:13.937246Z"
2247.0,2576,2777,"1","@TabithaNjanja","Cyberbullying","Hannah nini inafanya ukonde jamani",0.3309266567230224,"2026-02-25T19:15:36.898219Z",7605,"Sheng",20.56,0,"neutral or positive","2025-05-05T21:43:00Z","Negative","[Bullying] Body shaming","Hannah nini inafanya ukonde jamani","2026-02-25T19:15:36.898219Z"
2248.0,2577,2778,"1","@JecyIcon","Cyberbullying","THE RATE AT WHICH  HANNAH BENTA HANA AKILI",0.2667957544326782,"2026-02-25T19:15:58.312643Z",7606,"Sheng",18.877,86,"neutral or positive","2025-05-05T21:42:28Z","Negative","[Bullying] Threats","THE RATE AT WHICH  HANNAH BENTA HANA AKILI","2026-02-25T19:15:58.312643Z"
2249.0,2578,2779,"1","@LucyLucas-h5b","Cyberbullying","Sabrina anaangalia aje Obina?unamtaka?akismile kama punda
Lakini huyo 'Culture 'yuko na domo gani hii,nkt
Na huyu mvuta sigara sijui nini akasema ziiet  grinning_face_with_sweat ",0.5538976788520813,"2026-02-25T19:16:21.709244Z",7607,"Sheng",20.994,1,"neutral or positive","2025-05-05T21:42:28Z","Negative","[Bullying] Body shaming","Sabrina anaangalia aje Obina?unamtaka?akismile kama punda
Lakini huyo 'Culture 'yuko na domo gani hii,nkt
Na huyu mvuta sigara sijui nini akasema ziiet 😅","2026-02-25T19:16:21.709244Z"
2250.0,2579,2780,"1","@phannylizz5652","Cyberbullying","But why kalija anakaa anaongea vitu zake face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ni kama haelewi swali grinning_face_with_sweat ",0.498338371515274,"2026-02-25T19:16:48.446044Z",7608,"Sheng",24.288,0,"offensive language","2025-05-05T21:41:56Z","Negative","[Bullying] Humiliation","But why kalija anakaa anaongea vitu zake😂😂😂😂ni kama haelewi swali😅","2026-02-25T19:16:48.446044Z"
2251.0,2580,2781,"1","@nancyken254","Others","Mimi ni mkisii  lakini poleni",0.5083922147750854,"2026-02-25T19:17:14.059235Z",7609,"Mixed (Code-switching)",23.05,0,"neutral or positive","2025-05-05T21:41:49Z","Positive","[Other] General Others","Mimi ni mkisii  lakini poleni","2026-02-25T19:17:14.059235Z"
